SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
267462,Aug-21,KC498PP19N006486,누에머리공원,누에머리공원,130,관광명소
267669,Aug-21,KC498PP19N001895,단산유적공원,단산유적공원,130,관광명소
267854,Aug-21,KC495PP19N015539,당진농심테마파크,당진농심테마파크,130,관광명소
268010,Aug-21,CULTURE_001179,대빈묘,대빈묘,130,관광명소
268211,Aug-21,KC498PP19N007205,대화공원,대화공원,130,관광명소
268729,Aug-21,KC498PP19N000434,동대문성곽공원,동대문성곽공원,130,관광명소
268844,Aug-21,KC498PP19N003272,동인천역북광장,동인천역북광장,130,관광명소
268918,Aug-21,KC498PP19N005820,동화울수변공원,동화울수변공원,130,관광명소
268982,Aug-21,KC498PP19N001961,두리공원,두리공원,130,관광명소
268994,Aug-21,KC498PP19N001963,두모체육공원,두모체육공원,130,관광명소
269241,Aug-21,KC495PP19N023197,로보카폴리안전체험공원,로보카폴리안전체험공원,130,관광명소
269429,Aug-21,KC498PP19N003437,만경강수변생태공원,만경강수변생태공원,130,관광명소
269802,Aug-21,KC495PP19N033625,명암유원지,명암유원지,130,관광명소
270836,Aug-21,KC498PP19N006779,배봉산근린공원,배봉산근린공원,130,관광명소
271308,Aug-21,KC495PP19N032432,보경사12폭포,보경사12폭포,130,관광명소
271859,Aug-21,KC495PP19N014418,불암폭포,불암폭포,130,관광명소
272433,Aug-21,KC498PP19N001136,삼성공원,삼성공원,130,관광명소
272735,Aug-21,KC498PP19N006741,상현공원,상현공원,130,관광명소
273277,Aug-21,KC498PP19N001492,석천공원,석천공원,130,관광명소
273388,Aug-21,KC498PP19N004244,선운산생태숲,선운산생태숲,130,관광명소
273523,Aug-21,KC498PP19N004716,성내공원,성내공원,130,관광명소
273713,Aug-21,SAN_0440,소구니산,소구니산,130,관광명소
274023,Aug-21,KC498PP19N000241,송도센트럴공원,송도센트럴공원,130,관광명소
274333,Aug-21,KC498PP19N005791,수양공원,수양공원,130,관광명소
274647,Aug-21,KC498PP19N001655,신계역사공원,신계역사공원,130,관광명소
275154,Aug-21,KC498PP19N002392,안골공원,안골공원,130,관광명소
275767,Aug-21,KC495PP19N014433,여심폭포,여심폭포,130,관광명소
275879,Aug-21,KC495PP19N008036,연대도해수욕장,연대도해수욕장,130,관광명소
275913,Aug-21,SAN_0500,연석산,연석산,130,관광명소
276119,Aug-21,KC498PP19N007326,영암공원,영암공원,130,관광명소
276131,Aug-21,KC498PP19N003868,영월강변저류지수변공원,영월강변저류지수변공원,130,관광명소
276318,Aug-21,KC498PP19N006295,오목호수공원,오목호수공원,130,관광명소
276440,Aug-21,CULTURE_001217,오층석탑,오층석탑,130,관광명소
276561,Aug-21,KC498PP19N000589,옥천레포츠공원,옥천레포츠공원,130,관광명소
276597,Aug-21,KC498PP19N007333,온수근린공원,온수근린공원,130,관광명소
276812,Aug-21,KC498PP19N004125,용기공원,용기공원,130,관광명소
277008,Aug-21,CULTURE_001311,용인할미산성,용인할미산성,130,관광명소
277319,Aug-21,KC498PP19N008139,울산시민공원,울산시민공원,130,관광명소
277527,Aug-21,KC495PP19N026348,원포해수욕장,원포해수욕장,130,관광명소
277744,Aug-21,KC495PP19N033742,유동둔치휴양지,유동둔치휴양지,130,관광명소
277771,Aug-21,KC498PP19N004720,유수지공원,유수지공원,130,관광명소
277794,Aug-21,KC495PP19N016091,유암폭포,유암폭포,130,관광명소
277853,Aug-21,KC498PP19N004072,율봉근린공원,율봉근린공원,130,관광명소
277935,Aug-21,KC498PP19N004813,은행공원,은행공원,130,관광명소
278211,Aug-21,KC498PP19N002567,인평공원,인평공원,130,관광명소
278287,Aug-21,KC498PP19N005652,일자산공원,일자산공원,130,관광명소
278418,Aug-21,SAN_0592,작성산,작성산,130,관광명소
278463,Aug-21,KC498PP19N001727,잠실유수지공원,잠실유수지공원,130,관광명소
278492,Aug-21,KC495PP19N026228,장골해수욕장,장골해수욕장,130,관광명소
278613,Aug-21,KC498PP19N001068,장수물빛공원,장수물빛공원,130,관광명소
278625,Aug-21,KC498PP19N002610,장승배기생태공원,장승배기생태공원,130,관광명소
278673,Aug-21,KC495PP19N002788,장재울계곡,장재울계곡,130,관광명소
278803,Aug-21,KC495PP19N033761,전북리유원지,전북리유원지,130,관광명소
278819,Aug-21,KC498PP19N000332,전평제근린공원,전평제근린공원,130,관광명소
279039,Aug-21,CULTURE_001369,제천덕주산성,제천덕주산성,130,관광명소
279223,Aug-21,KC498PP19N007170,주안체육공원,주안체육공원,130,관광명소
279786,Aug-21,KC495PP19N026242,진촌해수욕장,진촌해수욕장,130,관광명소
280065,Aug-21,SAN_0670,천운산,천운산,130,관광명소
280269,Aug-21,KC498PP19N001706,청라중앙호수공원,청라중앙호수공원,130,관광명소
280511,Aug-21,KC498PP19N007952,초호쉼터,초호쉼터,130,관광명소
280557,Aug-21,KC498PP19N008525,춘천모터파크,춘천모터파크,130,관광명소
280796,Aug-21,KC498PP19N000237,큰재봉공원,큰재봉공원,130,관광명소
280846,Aug-21,KC498PP19N003393,탐라신화공원,탐라신화공원,130,관광명소
280895,Aug-21,CULTURE_001255,태산성,태산성,130,관광명소
281316,Aug-21,KC495PP19N014992,폭포유원지,폭포유원지,130,관광명소
281554,Aug-21,KC498PP19N001531,하북체육공원,하북체육공원,130,관광명소
282097,Aug-21,KC498PP19N002871,햇살공원,햇살공원,130,관광명소
282234,Aug-21,KC498PP19N002884,호돌이공원,호돌이공원,130,관광명소
282684,Aug-21,CULTURE_001385,효릉,효릉,130,관광명소
282841,Aug-21,KC498PP19N008247,희망의숲,희망의숲,130,관광명소
264337,Aug-21,KC495PP19N026268,가사해수욕장,가사해수욕장,130,관광명소
264644,Aug-21,KC498PP19N000544,강남축구공원,강남축구공원,130,관광명소
265366,Aug-21,KC498PP19N003425,고촌레코파크,고촌레코파크,130,관광명소
265450,Aug-21,SAN_0061,공덕산,공덕산,130,관광명소
264353,Aug-21,SAN_0008,가섭산,가섭산,130,관광명소
270824,Aug-21,KC498PP19N007705,배드민턴공원,배드민턴공원,129,관광명소
272266,Aug-21,KC495PP19N002263,산음계곡,산음계곡,128,관광명소
265318,Aug-21,SAN_0058,고양산,고양산,128,관광명소
269607,Aug-21,KC498PP19N003173,망향공원,망향공원,127,관광명소
272199,Aug-21,KC498PP19N001127,산내공원,산내공원,127,관광명소
267419,Aug-21,KC498PP19N006494,놀이터공원,놀이터공원,126,관광명소
273647,Aug-21,KC498PP19N008052,세계평화의종공원,세계평화의종공원,126,관광명소
281418,Aug-21,KC495PP19N022728,플레이토피아,플레이토피아,126,관광명소
266462,Aug-21,KC498PP19N003598,금왕생태공원,금왕생태공원,126,관광명소
266550,Aug-21,KC495PP19N014043,기림폭포,기림폭포,125,관광명소
266623,Aug-21,KC498PP19N001838,길우공원,길우공원,125,관광명소
272156,Aug-21,KC498PP19N002151,사직놀이공원,사직놀이공원,124,관광명소
277161,Aug-21,KC498PP19N007918,우산웰빙테마공원,우산웰빙테마공원,124,관광명소
275853,Aug-21,KC498PP19N004282,역전근린공원,역전근린공원,123,관광명소
265433,Aug-21,KC498PP19N007816,골마을근린공원,골마을근린공원,120,관광명소
265846,Aug-21,KC498PP19N004360,구로근린공원,구로근린공원,120,관광명소
266197,Aug-21,KC498PP19N007483,권선중앙공원,권선중앙공원,120,관광명소
266892,Aug-21,KC498PP19N001854,낙천의자공원,낙천의자공원,120,관광명소
267380,Aug-21,KC498PP19N000047,녹음광장,녹음광장,120,관광명소
267422,Aug-21,KC498PP19N003349,농서근린공원,농서근린공원,120,관광명소
267489,Aug-21,KC498PP19N001118,느티나무어린이공원,느티나무어린이공원,120,관광명소
267622,Aug-21,KC498PP19N001889,다사근린공원,다사근린공원,120,관광명소
267781,Aug-21,KC495PP19N013886,담양테지움테마파크,담양테지움테마파크,120,관광명소
267813,Aug-21,KC498PP19N008262,당동체육공원,당동체육공원,120,관광명소
267839,Aug-21,KC495PP19N032361,당산폭포,당산폭포,120,관광명소
268247,Aug-21,KC498PP19N004433,덕계근린공원,덕계근린공원,120,관광명소
268387,Aug-21,KC498PP19N005036,덕풍근린공원,덕풍근린공원,120,관광명소
268460,Aug-21,KC495PP19N026287,도동해수욕장,도동해수욕장,120,관광명소
269071,Aug-21,KC498PP19N000293,둔배미공원,둔배미공원,120,관광명소
269342,Aug-21,KC498PP19N000078,마산조각공원,마산조각공원,120,관광명소
269946,Aug-21,KC498PP19N007194,목마공원,목마공원,120,관광명소
270002,Aug-21,KC495PP19N032399,묘적계곡,묘적계곡,120,관광명소
270021,Aug-21,KC498PP19N002012,무궁화어린이공원,무궁화어린이공원,120,관광명소
270030,Aug-21,KC498PP19N008520,무궁화학습원,무궁화학습원,120,관광명소
270101,Aug-21,KC498PP19N002019,무지개어린이공원,무지개어린이공원,120,관광명소
270556,Aug-21,KC495PP19N022645,박찬호야구공원,박찬호야구공원,120,관광명소
270895,Aug-21,KC498PP19N007120,백련근린공원,백련근린공원,120,관광명소
271114,Aug-21,KC495PP19N020277,번개레이싱,번개레이싱,120,관광명소
271117,Aug-21,KC498PP19N003453,번암가족공원,번암가족공원,120,관광명소
271202,Aug-21,KC495PP19N014046,벼락폭포,벼락폭포,120,관광명소
271233,Aug-21,KC498PP19N000146,변동근린공원,변동근린공원,120,관광명소
271415,Aug-21,KC498PP19N007053,본오공원,본오공원,120,관광명소
271562,Aug-21,KC498PP19N001495,봉황공원,봉황공원,120,관광명소
271691,Aug-21,KC498PP19N001476,부천승마공원,부천승마공원,120,관광명소
271853,Aug-21,KC498PP19N006679,불암산공원,불암산공원,120,관광명소
272687,Aug-21,SAN_0409,상왕산,상왕산,120,관광명소
272690,Aug-21,SAN_0410,상운산,상운산,120,관광명소
272812,Aug-21,KC498PP19N008214,새아침공원,새아침공원,120,관광명소
272935,Aug-21,KC498PP19N003376,생태습지공원,생태습지공원,120,관광명소
272963,Aug-21,KC498PP19N003356,서남물재생센터공원,서남물재생센터공원,120,관광명소
273121,Aug-21,KC498PP19N007708,서재필기념공원,서재필기념공원,120,관광명소
273124,Aug-21,KC498PP19N001593,서정공원,서정공원,120,관광명소
273157,Aug-21,KC498PP19N002240,서촌공원,서촌공원,120,관광명소
273271,Aug-21,KC498PP19N004807,석정공원,석정공원,120,관광명소
273468,Aug-21,KC495PP19N032491,설악폭포,설악폭포,120,관광명소
273550,Aug-21,KC498PP19N000462,성북공원,성북공원,120,관광명소
273878,Aug-21,KC498PP19N004871,소흘체육공원,소흘체육공원,120,관광명소
274112,Aug-21,KC498PP19N003960,송진쇠나루공원,송진쇠나루공원,120,관광명소
274117,Aug-21,KC498PP19N001215,송촌생활체육공원,송촌생활체육공원,120,관광명소
274176,Aug-21,CULTURE_001415,수경원,수경원,120,관광명소
274749,Aug-21,KC498PP19N006830,신사공원,신사공원,120,관광명소
275540,Aug-21,KC498PP19N004538,양지어린이공원,양지어린이공원,120,관광명소
275543,Aug-21,KC498PP19N002413,양지체육공원,양지체육공원,120,관광명소
275693,Aug-21,KC498PP19N000017,엄사근린공원,엄사근린공원,120,관광명소
275757,Aug-21,KC498PP19N000402,여수고인돌공원,여수고인돌공원,120,관광명소
275836,Aug-21,KC498PP19N007636,역삼까치공원,역삼까치공원,120,관광명소
275979,Aug-21,KC498PP19N000007,연풍레포츠공원,연풍레포츠공원,120,관광명소
276031,Aug-21,KC495PP19N013844,염전해수욕장,염전해수욕장,120,관광명소
276128,Aug-21,CULTURE_001476,영원산성,영원산성,120,관광명소
276301,Aug-21,CULTURE_001482,오리산성,오리산성,120,관광명소
276492,Aug-21,KC498PP19N003519,옥녀봉체육공원,옥녀봉체육공원,120,관광명소
276678,Aug-21,KC498PP19N006379,와와공원,와와공원,120,관광명소
276999,Aug-21,KC495PP19N016017,용유담,용유담,120,관광명소
278012,Aug-21,KC498PP19N006215,의정부추동공원,의정부추동공원,120,관광명소
278116,Aug-21,KC498PP19N006114,이촌공원,이촌공원,120,관광명소
278128,Aug-21,KC498PP19N003904,이태원부군당역사공원,이태원부군당역사공원,120,관광명소
278161,Aug-21,KC498PP19N004153,인계3호공원,인계3호공원,120,관광명소
278378,Aug-21,SAN_0590,자양산,자양산,120,관광명소
278515,Aug-21,KC498PP19N002585,장대공원,장대공원,120,관광명소
279375,Aug-21,KC498PP19N008134,중랑천공원,중랑천공원,120,관광명소
282735,Aug-21,CULTURE_001540,후릉,후릉,120,관광명소
279902,Aug-21,KC495PP19N032670,창암계곡,창암계곡,120,관광명소
280290,Aug-21,KC498PP19N003618,청룡공원,청룡공원,120,관광명소
280570,Aug-21,KC498PP19N007926,춘향골체육공원,춘향골체육공원,120,관광명소
280781,Aug-21,KC498PP19N007912,큰바위얼굴조각공원,큰바위얼굴조각공원,120,관광명소
281758,Aug-21,KC498PP19N000528,한민족역사문화공원,한민족역사문화공원,120,관광명소
264319,Aug-21,KC495PP19N015396,가마섬,가마섬,120,관광명소
264662,Aug-21,CULTURE_001211,강릉임영관삼문,강릉임영관삼문,120,관광명소
264674,Aug-21,KC495PP19N022633,강변유원지,강변유원지,120,관광명소
265758,Aug-21,KC498PP19N006712,광화문시민열린마당,광화문시민열린마당,120,관광명소
265993,Aug-21,KC498PP19N006558,구수산공원,구수산공원,120,관광명소
266320,Aug-21,KC498PP19N001827,금능소공원,금능소공원,120,관광명소
268997,Aug-21,KC495PP19N014578,두몽폭포,두몽폭포,119,관광명소
273767,Aug-21,KC498PP19N000133,소록도중앙공원,소록도중앙공원,119,관광명소
275285,Aug-21,KC498PP19N004810,안중공원,안중공원,119,관광명소
275991,Aug-21,KC498PP19N002443,연호공원,연호공원,119,관광명소
276594,Aug-21,KC498PP19N003531,온새미로공원,온새미로공원,119,관광명소
276820,Aug-21,KC498PP19N003974,용담가족테마공원,용담가족테마공원,119,관광명소
267879,Aug-21,KC498PP19N000164,대곡공원,대곡공원,118,관광명소
279145,Aug-21,SAN_0626,존제산,존제산,118,관광명소
266852,Aug-21,KC498PP19N001853,낙동강시발점테마공원,낙동강시발점테마공원,118,관광명소
266874,Aug-21,KC495PP19N032332,낙수재폭포,낙수재폭포,118,관광명소
277291,Aug-21,KC498PP19N001634,운주면생활체육공원,운주면생활체육공원,117,관광명소
276574,Aug-21,KC498PP19N007649,옥포조각공원,옥포조각공원,116,관광명소
282460,Aug-21,KC498PP19N002900,화원체육공원,화원체육공원,116,관광명소
278710,Aug-21,KC498PP19N006692,장호원레포츠공원,장호원레포츠공원,115,관광명소
281929,Aug-21,KC498PP19N008332,함평천수변공원,함평천수변공원,115,관광명소
274891,Aug-21,KC498PP19N001245,신현솔숲공원,신현솔숲공원,113,관광명소
264263,Aug-21,KC498PP19N006456,가라산공원,가라산공원,110,관광명소
265006,Aug-21,SAN_0042,경각산,경각산,110,관광명소
265033,Aug-21,KC498PP19N005963,경산시현충공원,경산시현충공원,110,관광명소
265153,Aug-21,KC498PP19N007509,계산체육공원,계산체육공원,110,관광명소
266100,Aug-21,SAN_0091,국망산,국망산,110,관광명소
266201,Aug-21,KC498PP19N003194,귀덕궤물동산,귀덕궤물동산,110,관광명소
266521,Aug-21,KC498PP19N003335,금호강생태공원,금호강생태공원,110,관광명소
266803,Aug-21,KC498PP19N003556,나라공원,나라공원,110,관광명소
267414,Aug-21,KC498PP19N003446,논현포대근린공원,논현포대근린공원,110,관광명소
267425,Aug-21,KC495PP19N033591,농성공원,농성공원,110,관광명소
267967,Aug-21,KC498PP19N005625,대명공원,대명공원,110,관광명소
268518,Aug-21,KC498PP19N001480,도봉산만남의광장,도봉산만남의광장,110,관광명소
268652,Aug-21,KC495PP19N014403,독주폭포,독주폭포,110,관광명소
269029,Aug-21,SAN_0200,두악산,두악산,110,관광명소
269077,Aug-21,KC498PP19N008114,둔산대공원,둔산대공원,110,관광명소
269730,Aug-21,SAN_0238,면산,면산,110,관광명소
270124,Aug-21,KC498PP19N008352,무학봉근린공원,무학봉근린공원,110,관광명소
270304,Aug-21,KC498PP19N003322,물새롬랜드,물새롬랜드,110,관광명소
270916,Aug-21,KC498PP19N004173,백마공원,백마공원,110,관광명소
270938,Aug-21,KC498PP19N007366,백석근린공원,백석근린공원,110,관광명소
271394,Aug-21,KC498PP19N007099,복사골공원,복사골공원,110,관광명소
271402,Aug-21,KC495PP19N000950,복호동폭포,복호동폭포,110,관광명소
271547,Aug-21,KC498PP19N004091,봉하마을생태문화공원,봉하마을생태문화공원,110,관광명소
271772,Aug-21,KC498PP19N003012,분당어린이공원,분당어린이공원,110,관광명소
272330,Aug-21,KC498PP19N000113,삼각지공원,삼각지공원,110,관광명소
272574,Aug-21,KC498PP19N001477,상남분수광장,상남분수광장,110,관광명소
272592,Aug-21,KC498PP19N003166,상도공원,상도공원,110,관광명소
272678,Aug-21,KC498PP19N003883,상암문화광장,상암문화광장,110,관광명소
272883,Aug-21,KC498PP19N001168,샘터공원,샘터공원,110,관광명소
272905,Aug-21,KC498PP19N003028,샛별어린이공원,샛별어린이공원,110,관광명소
272976,Aug-21,KC498PP19N008209,서덕출공원,서덕출공원,110,관광명소
272988,Aug-21,KC498PP19N000386,서래공원,서래공원,110,관광명소
273025,Aug-21,KC495PP19N026338,서빈백사해수욕장,서빈백사해수욕장,110,관광명소
273318,Aug-21,SAN_0423,선달산,선달산,110,관광명소
274014,Aug-21,KC498PP19N000196,송대공원,송대공원,110,관광명소
274087,Aug-21,KC498PP19N007475,송정체육공원,송정체육공원,110,관광명소
274273,Aug-21,KC498PP19N003295,수변생태공원,수변생태공원,110,관광명소
274390,Aug-21,KC498PP19N003377,수정산가족체육공원,수정산가족체육공원,110,관광명소
274520,Aug-21,SAN_0463,쉰움산,쉰움산,110,관광명소
274725,Aug-21,KC498PP19N006893,신매공원,신매공원,110,관광명소
275157,Aug-21,KC498PP19N000593,안골어린이공원,안골어린이공원,110,관광명소
275338,Aug-21,KC498PP19N005419,암사공원,암사공원,110,관광명소
275514,Aug-21,KC498PP19N005883,양정라이온스공원,양정라이온스공원,110,관광명소
275567,Aug-21,KC498PP19N001260,양평체육공원,양평체육공원,110,관광명소
275682,Aug-21,KC495PP19N033714,얼음골유원지,얼음골유원지,110,관광명소
275730,Aug-21,KC498PP19N003402,엑스파크공원,엑스파크공원,110,관광명소
276046,Aug-21,KC498PP19N000537,영광생활체육공원,영광생활체육공원,110,관광명소
276407,Aug-21,KC498PP19N001274,오정공원,오정공원,110,관광명소
276464,Aug-21,KC498PP19N005288,옥계공원,옥계공원,110,관광명소
277020,Aug-21,KC498PP19N003140,용정근린공원,용정근린공원,110,관광명소
277850,Aug-21,KC498PP19N007468,율목공원,율목공원,110,관광명소
278188,Aug-21,KC498PP19N001352,인제공원,인제공원,110,관광명소
278208,Aug-21,KC498PP19N003264,인천연안부두바다쉼터,인천연안부두바다쉼터,110,관광명소
278301,Aug-21,KC498PP19N006631,임당공원,임당공원,110,관광명소
278512,Aug-21,KC498PP19N008268,장당공원,장당공원,110,관광명소
279093,Aug-21,SAN_0624,조봉산,조봉산,110,관광명소
279308,Aug-21,KC498PP19N002676,죽미공원,죽미공원,110,관광명소
279610,Aug-21,KC498PP19N000724,지성공원,지성공원,110,관광명소
279820,Aug-21,CULTURE_001216,진흥왕릉,진흥왕릉,110,관광명소
279833,Aug-21,SAN_0658,집현산,집현산,110,관광명소
280071,Aug-21,KC495PP19N013581,천인계곡유원지,천인계곡유원지,110,관광명소
280178,Aug-21,KC498PP19N006194,철쭉공원,철쭉공원,110,관광명소
280465,Aug-21,KC498PP19N004045,초려역사공원,초려역사공원,110,관광명소
280523,Aug-21,KC495PP19N014034,추대계곡,추대계곡,110,관광명소
280582,Aug-21,KC498PP19N007295,충숙근린공원,충숙근린공원,110,관광명소
280618,Aug-21,KC498PP19N002760,충효공원,충효공원,110,관광명소
280626,Aug-21,KC498PP19N003099,충훈공원,충훈공원,110,관광명소
280918,Aug-21,SAN_0709,태양산,태양산,110,관광명소
280982,Aug-21,KC498PP19N006539,토당공원,토당공원,110,관광명소
281200,Aug-21,KC498PP19N001017,팽성레포츠공원,팽성레포츠공원,110,관광명소
281215,Aug-21,KC498PP19N006527,평리공원,평리공원,110,관광명소
281686,Aug-21,CULTURE_001473,한계산성,한계산성,110,관광명소
281837,Aug-21,KC498PP19N008478,한울근린공원,한울근린공원,110,관광명소
281954,Aug-21,KC495PP19N026335,항도몽돌해수욕장,항도몽돌해수욕장,110,관광명소
282482,Aug-21,KC498PP19N000489,화천생활체육공원,화천생활체육공원,110,관광명소
264331,Aug-21,KC495PP19N014595,가막유원지,가막유원지,110,관광명소
264659,Aug-21,KC498PP19N003369,강릉남대천체육공원,강릉남대천체육공원,110,관광명소
264792,Aug-21,KC498PP19N006280,개롱공원,개롱공원,110,관광명소
265335,Aug-21,KC495PP19N013988,고운동계곡,고운동계곡,110,관광명소
265597,Aug-21,KC498PP19N006856,관음공원,관음공원,110,관광명소
265895,Aug-21,KC495PP19N026383,구리동해수욕장,구리동해수욕장,110,관광명소
266277,Aug-21,KC498PP19N000884,금강시민공원,금강시민공원,110,관광명소
266594,Aug-21,KC495PP19N018411,기화계곡,기화계곡,110,관광명소
269059,Aug-21,KC495PP19N020397,두포해수욕장,두포해수욕장,109,관광명소
273016,Aug-21,KC498PP19N003030,서봉숲속공원,서봉숲속공원,109,관광명소
274319,Aug-21,KC495PP19N032505,수악계곡,수악계곡,109,관광명소
280500,Aug-21,KC495PP19N013924,초전몽돌해수욕장,초전몽돌해수욕장,109,관광명소
264507,Aug-21,KC495PP19N014471,갈골계곡,갈골계곡,108,관광명소
278078,Aug-21,KC498PP19N000312,이수공원,이수공원,106,관광명소
281092,Aug-21,KC495PP19N018073,티놀자,티놀자,106,관광명소
271350,Aug-21,KC498PP19N008463,보문산대공원,보문산대공원,105,관광명소
282128,Aug-21,KC498PP19N000541,향수공원,향수공원,104,관광명소
276404,Aug-21,KC498PP19N004505,오전로가족공원,오전로가족공원,103,관광명소
277261,Aug-21,KC498PP19N001301,운암공원,운암공원,102,관광명소
266332,Aug-21,KC498PP19N007630,금당공원,금당공원,100,관광명소
266398,Aug-21,KC498PP19N001474,금산근린공원,금산근린공원,100,관광명소
266800,Aug-21,KC498PP19N000459,나들이공원,나들이공원,100,관광명소
267772,Aug-21,KC498PP19N006471,달터공원,달터공원,100,관광명소
267993,Aug-21,KC498PP19N000962,대방체육공원,대방체육공원,100,관광명소
268031,Aug-21,CULTURE_001452,대성산성,대성산성,100,관광명소
268571,Aug-21,KC498PP19N000162,도원공원,도원공원,100,관광명소
269668,Aug-21,KC498PP19N001575,매화동산,매화동산,100,관광명소
269746,Aug-21,KC498PP19N003656,명곡체육공원,명곡체육공원,100,관광명소
270532,Aug-21,KC498PP19N000744,박건호공원,박건호공원,100,관광명소
270583,Aug-21,KC498PP19N000820,반딧불이공원,반딧불이공원,100,관광명소
270683,Aug-21,KC498PP19N004959,밤골어린이공원,밤골어린이공원,100,관광명소
270702,Aug-21,KC498PP19N002061,밤섬공원,밤섬공원,100,관광명소
270946,Aug-21,KC498PP19N003290,백석생활체육공원,백석생활체육공원,100,관광명소
271098,Aug-21,KC498PP19N002084,버드내공원,버드내공원,100,관광명소
272182,Aug-21,KC495PP19N032449,사평폭포,사평폭포,100,관광명소
272208,Aug-21,KC498PP19N001577,산들공원,산들공원,100,관광명소
272846,Aug-21,KC498PP19N004120,새터공원,새터공원,100,관광명소
272860,Aug-21,KC498PP19N006455,색동어린이공원,색동어린이공원,100,관광명소
273005,Aug-21,KC498PP19N002234,서림공원,서림공원,100,관광명소
273699,Aug-21,KC498PP19N000037,소계체육공원,소계체육공원,100,관광명소
273778,Aug-21,SAN_0443,소룡산,소룡산,100,관광명소
273869,Aug-21,KC498PP19N007761,소향공원,소향공원,100,관광명소
273925,Aug-21,KC498PP19N005200,솔뜰근린공원,솔뜰근린공원,100,관광명소
274225,Aug-21,KC498PP19N008418,수로부인공원,수로부인공원,100,관광명소
274375,Aug-21,SAN_0459,수인산,수인산,100,관광명소
274384,Aug-21,KC498PP19N001225,수정공원,수정공원,100,관광명소
274633,Aug-21,KC498PP19N000205,식골공원,식골공원,100,관광명소
274660,Aug-21,KC498PP19N004279,신길공원,신길공원,100,관광명소
274949,Aug-21,KC495PP19N001518,심원폭포,심원폭포,100,관광명소
275182,Aug-21,KC498PP19N006624,안동체육공원,안동체육공원,100,관광명소
275279,Aug-21,KC498PP19N000101,안양체육공원,안양체육공원,100,관광명소
275392,Aug-21,KC498PP19N003684,애향공원,애향공원,100,관광명소
275673,Aug-21,KC498PP19N006511,언구비공원,언구비공원,100,관광명소
275818,Aug-21,KC498PP19N003769,역사문화공원,역사문화공원,100,관광명소
275821,Aug-21,KC498PP19N006256,역사문화공원(2021년1월예정),역사문화공원,100,관광명소
276149,Aug-21,KC498PP19N001241,영장근린공원,영장근린공원,100,관광명소
276295,Aug-21,KC498PP19N000651,오리공원,오리공원,100,관광명소
276886,Aug-21,KC495PP19N035824,용마소,용마소,100,관광명소
277422,Aug-21,KC495PP19N033736,원도봉유원지,원도봉유원지,100,관광명소
277643,Aug-21,KC498PP19N001316,월영공원,월영공원,100,관광명소
277788,Aug-21,KC498PP19N007951,유안근린공원,유안근린공원,100,관광명소
278035,Aug-21,KC495PP19N026302,이금포해수욕장,이금포해수욕장,100,관광명소
278051,Aug-21,KC498PP19N003872,이동생태공원,이동생태공원,100,관광명소
278194,Aug-21,KC498PP19N008035,인창공원,인창공원,100,관광명소
278357,Aug-21,KC498PP19N005372,자매근린공원,자매근린공원,100,관광명소
278489,Aug-21,KC495PP19N020464,장골해변,장골해변,100,관광명소
278701,Aug-21,KC498PP19N007354,장평근린공원,장평근린공원,100,관광명소
278783,Aug-21,SAN_0607,적벽산,적벽산,100,관광명소
279431,Aug-21,KC498PP19N004733,중앙1공원,중앙1공원,100,관광명소
279461,Aug-21,SAN_0644,중왕산,중왕산,100,관광명소
279571,Aug-21,KC495PP19N026244,지리해수욕장,지리해수욕장,100,관광명소
280035,Aug-21,CULTURE_001468,천생산성,천생산성,100,관광명소
280044,Aug-21,KC498PP19N004524,천수공원,천수공원,100,관광명소
280166,Aug-21,KC498PP19N000099,철산공원,철산공원,100,관광명소
280756,Aug-21,KC498PP19N008226,코스모스공원,코스모스공원,100,관광명소
280986,Aug-21,KC498PP19N002783,토리공원,토리공원,100,관광명소
281050,Aug-21,KC498PP19N003145,통산근린공원,통산근린공원,100,관광명소
281386,Aug-21,KC498PP19N002819,풍산공원,풍산공원,100,관광명소
281517,Aug-21,KC498PP19N002831,하늬공원,하늬공원,100,관광명소
281695,Aug-21,KC495PP19N003087,한국레져개발,한국레져개발,100,관광명소
281905,Aug-21,KC498PP19N004301,함안군승마공원,함안군승마공원,100,관광명소
282084,Aug-21,KC498PP19N002868,햇님공원,햇님공원,100,관광명소
282184,Aug-21,KC498PP19N000251,현충공원,현충공원,100,관광명소
282243,Aug-21,KC498PP19N001335,호림공원,호림공원,100,관광명소
282590,Aug-21,KC498PP19N006080,황상공원,황상공원,100,관광명소
282720,Aug-21,KC498PP19N003389,효천물빛노닐터,효천물빛노닐터,100,관광명소
264325,Aug-21,KC498PP19N006694,가마실공원,가마실공원,100,관광명소
264771,Aug-21,CULTURE_001484,강화산성북문,강화산성북문,100,관광명소
264777,Aug-21,KC498PP19N008166,개경포기념공원,개경포기념공원,100,관광명소
265471,Aug-21,KC498PP19N007668,공릉동근린공원,공릉동근린공원,100,관광명소
265633,Aug-21,KC498PP19N005858,광나루공원,광나루공원,100,관광명소
266011,Aug-21,KC495PP19N001810,구암폭포,구암폭포,100,관광명소
266016,Aug-21,KC498PP19N000579,구영공원,구영공원,100,관광명소
266703,Aug-21,KC498PP19N004363,까치어린이공원,까치어린이공원,100,관광명소
