SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
257749,Jun-21,SAN_0644,중왕산,중왕산,170,관광명소
259011,Jun-21,SAN_0678,천호산,천호산,170,관광명소
259821,Jun-21,KC498PP19N001444,춘추공원,춘추공원,170,관광명소
260046,Jun-21,KC498PP19N001656,칠봉체육공원,칠봉체육공원,170,관광명소
260162,Jun-21,KC498PP19N005905,캠프라과디아체육공원,캠프라과디아체육공원,170,관광명소
260262,Jun-21,KC498PP19N000237,큰재봉공원,큰재봉공원,170,관광명소
261962,Jun-21,KC498PP19N006222,한겨레얼체험공원,한겨레얼체험공원,170,관광명소
262423,Jun-21,KC498PP19N006843,함평공원,함평공원,170,관광명소
262501,Jun-21,KC498PP19N001349,해남공원,해남공원,170,관광명소
263650,Jun-21,KC495PP19N001534,황락계곡,황락계곡,170,관광명소
229548,Jun-21,KC495PP19N014628,감천계곡유원지,감천계곡유원지,165,관광명소
257952,Jun-21,KC495PP19N015457,지리산유아숲체험원,지리산유아숲체험원,165,관광명소
229004,Jun-21,KC495PP19N015396,가마섬,가마섬,160,관광명소
229252,Jun-21,KC498PP19N004927,각골공원,각골공원,160,관광명소
229701,Jun-21,KC498PP19N007384,강서공원,강서공원,160,관광명소
230286,Jun-21,SAN_0042,경각산,경각산,160,관광명소
230337,Jun-21,KC498PP19N005963,경산시현충공원,경산시현충공원,160,관광명소
231492,Jun-21,KC498PP19N000635,광남생활체육공원,광남생활체육공원,160,관광명소
231839,Jun-21,SAN_0073,구녀산,구녀산,160,관광명소
232153,Jun-21,KC495PP19N032317,구성폭포,구성폭포,160,관광명소
232240,Jun-21,KC498PP19N003668,구월아시아드선수촌근린공원,구월아시아드선수촌근린공원,160,관광명소
232777,Jun-21,KC498PP19N006518,금남로공원,금남로공원,160,관광명소
233681,Jun-21,KC498PP19N003556,나라공원,나라공원,160,관광명소
234352,Jun-21,KC498PP19N004386,내동공원,내동공원,160,관광명소
234435,Jun-21,KC495PP19N023979,내장산관광테마파크,내장산관광테마파크,160,관광명소
234671,Jun-21,KC498PP19N000924,노송공원,노송공원,160,관광명소
234861,Jun-21,KC498PP19N003349,농서근린공원,농서근린공원,160,관광명소
235412,Jun-21,KC495PP19N032357,달기폭포,달기폭포,160,관광명소
235654,Jun-21,KC498PP19N003308,당사해양낚시공원,당사해양낚시공원,160,관광명소
236203,Jun-21,KC495PP19N023089,대진항해상공원,대진항해상공원,160,관광명소
236412,Jun-21,SAN_0172,덕가산,덕가산,160,관광명소
236653,Jun-21,SAN_0181,덕태산,덕태산,160,관광명소
237708,Jun-21,KC495PP19N014001,동활계곡,동활계곡,160,관광명소
237958,Jun-21,KC495PP19N013509,두타연계곡,두타연계곡,160,관광명소
237998,Jun-21,KC498PP19N008114,둔산대공원,둔산대공원,160,관광명소
238517,Jun-21,KC498PP19N007010,마상공원,마상공원,160,관광명소
238539,Jun-21,CULTURE_001205,마애삼존불상,마애삼존불상,160,관광명소
238783,Jun-21,KC498PP19N001026,만수공원,만수공원,160,관광명소
239087,Jun-21,KC498PP19N000408,매창공원,매창공원,160,관광명소
239344,Jun-21,KC495PP19N020423,명사의해변,명사의해변,160,관광명소
239386,Jun-21,KC498PP19N008093,명일공원,명일공원,160,관광명소
239780,Jun-21,KC498PP19N002012,무궁화어린이공원,무궁화어린이공원,160,관광명소
240900,Jun-21,KC498PP19N004349,반송근린공원,반송근린공원,160,관광명소
241860,Jun-21,KC498PP19N003453,번암가족공원,번암가족공원,160,관광명소
242426,Jun-21,KC498PP19N000483,봇들공원,봇들공원,160,관광명소
242883,Jun-21,KC498PP19N002127,부엉이공원,부엉이공원,160,관광명소
243598,Jun-21,KC495PP19N026183,사구미해수욕장,사구미해수욕장,160,관광명소
243905,Jun-21,KC498PP19N003533,산내들공원,산내들공원,160,관광명소
244043,Jun-21,KC498PP19N001129,산정공원,산정공원,160,관광명소
244141,Jun-21,KC498PP19N000113,삼각지공원,삼각지공원,160,관광명소
245060,Jun-21,KC498PP19N001157,새싹공원,새싹공원,160,관광명소
245315,Jun-21,KC498PP19N000087,생활체육공원,생활체육공원,160,관광명소
246046,Jun-21,KC498PP19N003882,선덕여왕공원,선덕여왕공원,160,관광명소
247277,Jun-21,KC498PP19N005462,솔숲구릉공원,솔숲구릉공원,160,관광명소
248532,Jun-21,KC498PP19N001573,시천가람터,시천가람터,160,관광명소
248578,Jun-21,KC498PP19N001655,신계역사공원,신계역사공원,160,관광명소
249061,Jun-21,KC495PP19N002771,신흥계곡,신흥계곡,160,관광명소
249202,Jun-21,KC498PP19N002376,싸리고개공원,싸리고개공원,160,관광명소
249234,Jun-21,CULTURE_001207,쌍봉사철감선사탑,쌍봉사철감선사탑,160,관광명소
249796,Jun-21,KC498PP19N004810,안중공원,안중공원,160,관광명소
250852,Jun-21,KC498PP19N007636,역삼까치공원,역삼까치공원,160,관광명소
252120,Jun-21,KC495PP19N032564,옥녀탕,옥녀탕,160,관광명소
252319,Jun-21,KC498PP19N000353,온양체육공원,온양체육공원,160,관광명소
252956,Jun-21,KC495PP19N015933,용성골계곡,용성골계곡,160,관광명소
253075,Jun-21,CULTURE_001311,용인할미산성,용인할미산성,160,관광명소
253162,Jun-21,KC495PP19N002992,용추계곡유원지,용추계곡유원지,160,관광명소
253987,Jun-21,SAN_0564,원통산,원통산,160,관광명소
255906,Jun-21,KC498PP19N008268,장당공원,장당공원,160,관광명소
257016,Jun-21,SAN_0624,조봉산,조봉산,160,관광명소
257281,Jun-21,KC498PP19N007170,주안체육공원,주안체육공원,160,관광명소
257542,Jun-21,KC495PP19N014029,중대리계곡,중대리계곡,160,관광명소
257653,Jun-21,KC495PP19N014030,중봉계곡,중봉계곡,160,관광명소
258434,Jun-21,SAN_0658,집현산,집현산,160,관광명소
259408,Jun-21,KC495PP19N014559,청수계곡,청수계곡,160,관광명소
259936,Jun-21,KC498PP19N003099,충훈공원,충훈공원,160,관광명소
260629,Jun-21,KC498PP19N002783,토리공원,토리공원,160,관광명소
260769,Jun-21,KC498PP19N008026,통영해양관광공원,통영해양관광공원,160,관광명소
260908,Jun-21,KC498PP19N003636,판암근린공원,판암근린공원,160,관광명소
261918,Jun-21,KC498PP19N003459,학현근린공원,학현근린공원,160,관광명소
262597,Jun-21,KC498PP19N008360,해변공원,해변공원,160,관광명소
262717,Jun-21,KC498PP19N002868,햇님공원,햇님공원,160,관광명소
263286,Jun-21,KC498PP19N003920,화동못수변공원,화동못수변공원,160,관광명소
251369,Jun-21,KC495PP19N033718,영신유원지,영신유원지,153,관광명소
263786,Jun-21,KC498PP19N001307,황지공원,황지공원,153,관광명소
234487,Jun-21,SAN_0136,냉산,냉산,150,관광명소
228782,Jun-21,KC498PP19N007721,2.28기념중앙공원,2.28기념중앙공원,150,관광명소
229026,Jun-21,KC495PP19N014595,가막유원지,가막유원지,150,관광명소
229375,Jun-21,KC498PP19N001746,갈매공원,갈매공원,150,관광명소
229642,Jun-21,CULTURE_001211,강릉임영관삼문,강릉임영관삼문,150,관광명소
230061,Jun-21,KC498PP19N007720,거여공원,거여공원,150,관광명소
231172,Jun-21,KC498PP19N007668,공릉동근린공원,공릉동근린공원,150,관광명소
233069,Jun-21,KC495PP19N026409,금장해수욕장,금장해수욕장,150,관광명소
233746,Jun-21,KC495PP19N026411,나아해수욕장,나아해수욕장,150,관광명소
234536,Jun-21,KC498PP19N007341,너릿재공원,너릿재공원,150,관광명소
234888,Jun-21,KC495PP19N022624,농심테마파크식물생태학습원,농심테마파크식물생태학습원,150,관광명소
234983,Jun-21,KC498PP19N001118,느티나무어린이공원,느티나무어린이공원,150,관광명소
235692,Jun-21,KC498PP19N003249,당정근린공원,당정근린공원,150,관광명소
235967,Jun-21,KC498PP19N007722,대불공원,대불공원,150,관광명소
236556,Jun-21,KC495PP19N020381,덕신해변,덕신해변,150,관광명소
236815,Jun-21,KC498PP19N001639,도당소공원,도당소공원,150,관광명소
236942,Jun-21,KC495PP19N002764,도사곡계곡,도사곡계곡,150,관광명소
238004,Jun-21,KC495PP19N026367,둔장해수욕장,둔장해수욕장,150,관광명소
240243,Jun-21,KC498PP19N000258,물너울공원,물너울공원,150,관광명소
241437,Jun-21,KC498PP19N003605,백로공원,백로공원,150,관광명소
242743,Jun-21,SAN_0351,부귀산,부귀산,150,관광명소
243108,Jun-21,KC498PP19N008283,분수광장,분수광장,150,관광명소
245480,Jun-21,SAN_0415,서북산,서북산,150,관광명소
245737,Jun-21,KC498PP19N002240,서촌공원,서촌공원,150,관광명소
246336,Jun-21,KC495PP19N032491,설악폭포,설악폭포,150,관광명소
247231,Jun-21,KC498PP19N003246,솔바람공원,솔바람공원,150,관광명소
247381,Jun-21,KC498PP19N000196,송대공원,송대공원,150,관광명소
247594,Jun-21,KC498PP19N007741,송파근린공원,송파근린공원,150,관광명소
248207,Jun-21,KC495PP19N026308,순긋해수욕장,순긋해수욕장,150,관광명소
249131,Jun-21,KC495PP19N014016,심원계곡,심원계곡,150,관광명소
249240,Jun-21,KC498PP19N001248,쌍봉산근린공원,쌍봉산근린공원,150,관광명소
249590,Jun-21,KC498PP19N006624,안동체육공원,안동체육공원,150,관광명소
250430,Jun-21,KC498PP19N006760,어방체육공원,어방체육공원,150,관광명소
250505,Jun-21,KC495PP19N015739,어천계곡,어천계곡,150,관광명소
250628,Jun-21,KC498PP19N005557,에어드리공원,에어드리공원,150,관광명소
251121,Jun-21,KC498PP19N000007,연풍레포츠공원,연풍레포츠공원,150,관광명소
253715,Jun-21,KC495PP19N014494,웅석계곡,웅석계곡,150,관광명소
253721,Jun-21,KC498PP19N008449,웅석봉군립공원,웅석봉군립공원,150,관광명소
254150,Jun-21,KC498PP19N000163,월배공원,월배공원,150,관광명소
254729,Jun-21,KC498PP19N000104,은빛공원,은빛공원,150,관광명소
255110,Jun-21,KC495PP19N026200,이일레해수욕장,이일레해수욕장,150,관광명소
255465,Jun-21,KC498PP19N001361,일월산자생화공원,일월산자생화공원,150,관광명소
256808,Jun-21,KC495PP19N015127,제부비치랜드,제부비치랜드,150,관광명소
257053,Jun-21,KC498PP19N000090,조암공원,조암공원,150,관광명소
257447,Jun-21,KC498PP19N002676,죽미공원,죽미공원,150,관광명소
257689,Jun-21,KC498PP19N004733,중앙1공원,중앙1공원,150,관광명소
258676,Jun-21,KC495PP19N015790,천동계곡,천동계곡,150,관광명소
258999,Jun-21,KC495PP19N015032,천하몽돌해수욕장,천하몽돌해수욕장,150,관광명소
259097,Jun-21,KC498PP19N006194,철쭉공원,철쭉공원,150,관광명소
260501,Jun-21,SAN_0709,태양산,태양산,150,관광명소
261317,Jun-21,KC498PP19N004564,푸른뜰근린공원,푸른뜰근린공원,150,관광명소
261820,Jun-21,KC495PP19N008041,하평해수욕장,하평해수욕장,150,관광명소
262286,Jun-21,KC495PP19N023225,한재밑해변,한재밑해변,150,관광명소
262493,Jun-21,KC498PP19N003639,해거름마을공원,해거름마을공원,150,관광명소
263007,Jun-21,KC495PP19N015801,호꼬빼기유원지,호꼬빼기유원지,150,관광명소
251334,Jun-21,KC498PP19N007962,영산강체육공원,영산강체육공원,147,관광명소
242092,Jun-21,KC498PP19N002095,별님공원,별님공원,144,관광명소
262807,Jun-21,KC498PP19N000541,향수공원,향수공원,144,관광명소
236349,Jun-21,KC498PP19N001918,대호수변공원,대호수변공원,143,관광명소
262441,Jun-21,KC498PP19N008332,함평천수변공원,함평천수변공원,143,관광명소
232077,Jun-21,KC498PP19N003454,구미생태숲,구미생태숲,141,관광명소
228822,Jun-21,KC498PP19N006434,88올림픽공원,88올림픽공원,140,관광명소
228907,Jun-21,KC498PP19N006936,가락근린공원,가락근린공원,140,관광명소
229070,Jun-21,SAN_0008,가섭산,가섭산,140,관광명소
229152,Jun-21,KC498PP19N008053,가음정공원,가음정공원,140,관광명소
229270,Jun-21,SAN_0013,각호산,각호산,140,관광명소
230027,Jun-21,SAN_0031,거망산,거망산,140,관광명소
230913,Jun-21,KC498PP19N003878,고운골남한강갈대숲,고운골남한강갈대숲,140,관광명소
230938,Jun-21,KC498PP19N000292,고잔공원,고잔공원,140,관광명소
231111,Jun-21,KC498PP19N007699,곰돌이공원,곰돌이공원,140,관광명소
231767,Jun-21,KC498PP19N006180,교동생태습지,교동생태습지,140,관광명소
232765,Jun-21,KC498PP19N005286,금나래중앙공원,금나래중앙공원,140,관광명소
233137,Jun-21,KC498PP19N000655,금천폭포공원,금천폭포공원,140,관광명소
233390,Jun-21,CULTURE_001510,김인문묘,김인문묘,140,관광명소
233492,Jun-21,KC498PP19N004363,까치어린이공원,까치어린이공원,140,관광명소
234034,Jun-21,KC498PP19N000158,남산어린이공원,남산어린이공원,140,관광명소
234480,Jun-21,KC498PP19N000221,내혜홀광장,내혜홀광장,140,관광명소
234849,Jun-21,KC498PP19N003446,논현포대근린공원,논현포대근린공원,140,관광명소
235134,Jun-21,KC498PP19N006479,다가공원,다가공원,140,관광명소
235367,Jun-21,KC498PP19N000945,단원조각공원,단원조각공원,140,관광명소
235734,Jun-21,KC498PP19N003490,대게공원,대게공원,140,관광명소
235907,Jun-21,KC498PP19N000961,대모산도시자연공원,대모산도시자연공원,140,관광명소
236958,Jun-21,KC495PP19N002765,도솔계곡,도솔계곡,140,관광명소
237460,Jun-21,KC498PP19N001950,동부공원,동부공원,140,관광명소
237910,Jun-21,SAN_0200,두악산,두악산,140,관광명소
238658,Jun-21,KC498PP19N008224,마포어린이공원,마포어린이공원,140,관광명소
238677,Jun-21,KC498PP19N003437,만경강수변생태공원,만경강수변생태공원,140,관광명소
239241,Jun-21,SAN_0238,면산,면산,140,관광명소
239375,Jun-21,KC495PP19N033625,명암유원지,명암유원지,140,관광명소
239561,Jun-21,KC498PP19N006791,모충공원,모충공원,140,관광명소
240027,Jun-21,KC495PP19N014990,문개실강변유원지,문개실강변유원지,140,관광명소
240236,Jun-21,KC495PP19N033776,물골안유원지,물골안유원지,140,관광명소
241040,Jun-21,KC495PP19N014485,밤나무계곡,밤나무계곡,140,관광명소
241894,Jun-21,KC498PP19N003933,벌말근린공원,벌말근린공원,140,관광명소
242690,Jun-21,KC498PP19N001495,봉황공원,봉황공원,140,관광명소
243010,Jun-21,SAN_0360,북암산,북암산,140,관광명소
243084,Jun-21,KC498PP19N003012,분당어린이공원,분당어린이공원,140,관광명소
244460,Jun-21,SAN_0405,삼정산,삼정산,140,관광명소
244626,Jun-21,KC498PP19N001477,상남분수광장,상남분수광장,140,관광명소
245678,Jun-21,KC498PP19N001593,서정공원,서정공원,140,관광명소
246009,Jun-21,KC495PP19N002059,선계폭포,선계폭포,140,관광명소
246807,Jun-21,SAN_0440,소구니산,소구니산,140,관광명소
247100,Jun-21,KC498PP19N007761,소향공원,소향공원,140,관광명소
247118,Jun-21,KC498PP19N004871,소흘체육공원,소흘체육공원,140,관광명소
247514,Jun-21,KC498PP19N007475,송정체육공원,송정체육공원,140,관광명소
247707,Jun-21,KC498PP19N002310,수달생태공원,수달생태공원,140,관광명소
247841,Jun-21,KC498PP19N002314,수명산근린공원,수명산근린공원,140,관광명소
247847,Jun-21,KC498PP19N001220,수목공원,수목공원,140,관광명소
247859,Jun-21,KC498PP19N007970,수미르공원,수미르공원,140,관광명소
248081,Jun-21,KC495PP19N002265,수입리계곡,수입리계곡,140,관광명소
248183,Jun-21,KC498PP19N005964,수협효시공원,수협효시공원,140,관광명소
248331,Jun-21,SAN_0463,쉰움산,쉰움산,140,관광명소
249122,Jun-21,KC495PP19N000572,심방계곡,심방계곡,140,관광명소
249550,Jun-21,KC498PP19N000593,안골어린이공원,안골어린이공원,140,관광명소
250175,Jun-21,KC495PP19N014779,양산해수욕장,양산해수욕장,140,관광명소
250466,Jun-21,KC498PP19N002422,어울공원,어울공원,140,관광명소
250486,Jun-21,KC495PP19N032541,어위폭포,어위폭포,140,관광명소
250541,Jun-21,KC498PP19N006511,언구비공원,언구비공원,140,관광명소
250994,Jun-21,SAN_0500,연석산,연석산,140,관광명소
251543,Jun-21,KC495PP19N026208,예송리해수욕장,예송리해수욕장,140,관광명소
251761,Jun-21,KC498PP19N006295,오목호수공원,오목호수공원,140,관광명소
251990,Jun-21,KC495PP19N018235,오천몽돌해변,오천몽돌해변,140,관광명소
252349,Jun-21,SAN_0532,옹강산,옹강산,140,관광명소
252388,Jun-21,KC495PP19N013468,옹달샘유원지,옹달샘유원지,140,관광명소
253099,Jun-21,KC498PP19N003140,용정근린공원,용정근린공원,140,관광명소
253294,Jun-21,KC495PP19N001816,우두해수욕장,우두해수욕장,140,관광명소
253823,Jun-21,KC498PP19N008030,원당종마공원,원당종마공원,140,관광명소
253996,Jun-21,KC498PP19N004805,원평공원,원평공원,140,관광명소
254254,Jun-21,KC495PP19N033738,월천유원지,월천유원지,140,관광명소
254512,Jun-21,KC498PP19N007951,유안근린공원,유안근린공원,140,관광명소
254739,Jun-21,KC495PP19N002785,은천계곡,은천계곡,140,관광명소
254897,Jun-21,KC495PP19N015872,의림사계곡,의림사계곡,140,관광명소
256111,Jun-21,KC495PP19N015878,장수폭포,장수폭포,140,관광명소
256293,Jun-21,KC498PP19N006692,장호원레포츠공원,장호원레포츠공원,140,관광명소
256691,Jun-21,KC498PP19N002382,정선아라리공원,정선아라리공원,140,관광명소
257047,Jun-21,KC498PP19N001488,조안면체육공원,조안면체육공원,140,관광명소
257293,Jun-21,KC498PP19N000218,주암체육공원,주암체육공원,140,관광명소
257563,Jun-21,KC498PP19N000751,중동근린공원,중동근린공원,140,관광명소
257603,Jun-21,KC498PP19N008375,중리체육공원,중리체육공원,140,관광명소
258032,Jun-21,KC498PP19N000724,지성공원,지성공원,140,관광명소
258581,Jun-21,KC498PP19N006879,창원교통공원,창원교통공원,140,관광명소
259536,Jun-21,KC495PP19N033778,청평안전유원지,청평안전유원지,140,관광명소
260324,Jun-21,KC498PP19N005567,탄요유적공원,탄요유적공원,140,관광명소
260348,Jun-21,KC498PP19N000555,탈춤공원,탈춤공원,140,관광명소
260354,Jun-21,KC495PP19N032693,탐라계곡,탐라계곡,140,관광명소
260987,Jun-21,KC495PP19N026399,팔미도해수욕장,팔미도해수욕장,140,관광명소
261377,Jun-21,KC498PP19N003736,풍납백제문화공원,풍납백제문화공원,140,관광명소
261574,Jun-21,KC498PP19N002826,하나공원,하나공원,140,관광명소
263489,Jun-21,KC498PP19N003780,화전공원,화전공원,140,관광명소
264101,Jun-21,KC498PP19N002922,흥무공원,흥무공원,140,관광명소
233613,Jun-21,KC498PP19N000492,꿈동산공원,꿈동산공원,139,관광명소
250879,Jun-21,KC498PP19N003350,역재방죽공원,역재방죽공원,136,관광명소
262875,Jun-21,KC498PP19N008296,현대예술공원,현대예술공원,135,관광명소
250830,Jun-21,KC498PP19N003975,역사유적공원,역사유적공원,134,관광명소
247426,Jun-21,KC498PP19N006162,송림수변공원,송림수변공원,132,관광명소
228854,Jun-21,KC498PP19N006733,UN조각공원,UN조각공원,130,관광명소
229607,Jun-21,KC498PP19N000544,강남축구공원,강남축구공원,130,관광명소
229684,Jun-21,KC498PP19N001679,강변환경공원,강변환경공원,130,관광명소
229852,Jun-21,CULTURE_001484,강화산성북문,강화산성북문,130,관광명소
230555,Jun-21,KC498PP19N004799,계림공원,계림공원,130,관광명소
230561,Jun-21,KC498PP19N005926,계림공원(2020년7월예정),계림공원,130,관광명소
230851,Jun-21,KC498PP19N001514,고소바위공원,고소바위공원,130,관광명소
231090,Jun-21,KC495PP19N019035,곤충나라사과테마파크,곤충나라사과테마파크,130,관광명소
231129,Jun-21,SAN_0061,공덕산,공덕산,130,관광명소
231238,Jun-21,KC498PP19N003942,공주장승조각공원,공주장승조각공원,130,관광명소
231498,Jun-21,KC495PP19N032298,광대곡,광대곡,130,관광명소
231660,Jun-21,KC498PP19N008207,광진광장,광진광장,130,관광명소
232275,Jun-21,KC498PP19N007986,구절초테마공원,구절초테마공원,130,관광명소
232551,Jun-21,KC498PP19N007483,권선중앙공원,권선중앙공원,130,관광명소
232558,Jun-21,KC498PP19N003194,귀덕궤물동산,귀덕궤물동산,130,관광명소
232607,Jun-21,KC498PP19N004221,극락친수공원,극락친수공원,130,관광명소
232703,Jun-21,KC498PP19N000884,금강시민공원,금강시민공원,130,관광명소
232738,Jun-21,KC495PP19N026381,금곡해수욕장,금곡해수욕장,130,관광명소
234163,Jun-21,KC495PP19N026006,남이섬유원지,남이섬유원지,130,관광명소
234447,Jun-21,KC498PP19N006293,내장산단풍생태공원,내장산단풍생태공원,130,관광명소
235072,Jun-21,KC498PP19N006720,능동공원,능동공원,130,관광명소
235560,Jun-21,KC495PP19N013886,담양테지움테마파크,담양테지움테마파크,130,관광명소
235824,Jun-21,KC495PP19N015114,대동계곡,대동계곡,130,관광명소
235961,Jun-21,SAN_0165,대부산,대부산,130,관광명소
236314,Jun-21,KC498PP19N006927,대학공원,대학공원,130,관광명소
236478,Jun-21,KC495PP19N026150,덕동해수욕장,덕동해수욕장,130,관광명소
236562,Jun-21,KC495PP19N026266,덕신해수욕장,덕신해수욕장,130,관광명소
236904,Jun-21,KC495PP19N014482,도림계곡,도림계곡,130,관광명소
237237,Jun-21,KC498PP19N005102,돌모루근린공원,돌모루근린공원,130,관광명소
238088,Jun-21,KC495PP19N020386,뒷불해변,뒷불해변,130,관광명소
238437,Jun-21,CULTURE_001284,마로산성,마로산성,130,관광명소
238950,Jun-21,KC498PP19N007499,망산공원,망산공원,130,관광명소
239067,Jun-21,KC498PP19N003979,매송체육공원,매송체육공원,130,관광명소
239127,Jun-21,KC498PP19N001575,매화동산,매화동산,130,관광명소
239635,Jun-21,KC498PP19N007194,목마공원,목마공원,130,관광명소
240075,Jun-21,KC498PP19N000737,문산공원,문산공원,130,관광명소
240738,Jun-21,KC498PP19N000744,박건호공원,박건호공원,130,관광명소
240912,Jun-21,KC495PP19N032417,반야계곡,반야계곡,130,관광명소
240987,Jun-21,KC498PP19N001079,발산근린공원,발산근린공원,130,관광명소
241467,Jun-21,KC498PP19N004173,백마공원,백마공원,130,관광명소
241782,Jun-21,SAN_0308,백학산,백학산,130,관광명소
242060,Jun-21,KC498PP19N000146,변동근린공원,변동근린공원,130,관광명소
242399,Jun-21,KC498PP19N007320,본리어린이공원,본리어린이공원,130,관광명소
242405,Jun-21,KC495PP19N032436,본신계곡,본신계곡,130,관광명소
243096,Jun-21,KC498PP19N004309,분성체육공원,분성체육공원,130,관광명소
243198,Jun-21,SAN_0367,불기산,불기산,130,관광명소
243366,Jun-21,KC498PP19N000716,비봉체육공원,비봉체육공원,130,관광명소
243622,Jun-21,KC495PP19N033650,사기동굴유원지,사기동굴유원지,130,관광명소
243875,Jun-21,SAN_0386,사향산,사향산,130,관광명소
244343,Jun-21,KC498PP19N001136,삼성공원,삼성공원,130,관광명소
244737,Jun-21,KC495PP19N026189,상맹방해수욕장,상맹방해수욕장,130,관광명소
245366,Jun-21,KC498PP19N003356,서남물재생센터공원,서남물재생센터공원,130,관광명소
245758,Jun-21,KC498PP19N006223,서현근린공원,서현근린공원,130,관광명소
245907,Jun-21,KC498PP19N001473,석산근린공원,석산근린공원,130,관광명소
246691,Jun-21,KC498PP19N006840,세교공원,세교공원,130,관광명소
246734,Jun-21,KC498PP19N007546,세종로공원,세종로공원,130,관광명소
246845,Jun-21,KC498PP19N000206,소나무공원,소나무공원,130,관광명소
247080,Jun-21,KC498PP19N000228,소죽도공원,소죽도공원,130,관광명소
247675,Jun-21,KC498PP19N006515,수경공원,수경공원,130,관광명소
248487,Jun-21,KC498PP19N002338,시민소체육공원,시민소체육공원,130,관광명소
248613,Jun-21,KC498PP19N008475,신길근린공원,신길근린공원,130,관광명소
249778,Jun-21,KC498PP19N008050,안양천체육공원,안양천체육공원,130,관광명소
250187,Jun-21,KC498PP19N007691,양서문화체육공원,양서문화체육공원,130,관광명소
250648,Jun-21,KC498PP19N003402,엑스파크공원,엑스파크공원,130,관광명소
250785,Jun-21,KC495PP19N026311,여차해수욕장,여차해수욕장,130,관광명소
250955,Jun-21,KC498PP19N000076,연무체육공원,연무체육공원,130,관광명소
251226,Jun-21,KC498PP19N000464,염창공원,염창공원,130,관광명소
251375,Jun-21,KC498PP19N007326,영암공원,영암공원,130,관광명소
251716,Jun-21,KC498PP19N000651,오리공원,오리공원,130,관광명소
251940,Jun-21,KC498PP19N001274,오정공원,오정공원,130,관광명소
252239,Jun-21,KC498PP19N000589,옥천레포츠공원,옥천레포츠공원,130,관광명소
253342,Jun-21,KC498PP19N008508,우산근린공원,우산근린공원,130,관광명소
254084,Jun-21,KC495PP19N026347,월내해수욕장,월내해수욕장,130,관광명소
254225,Jun-21,SAN_0569,월여산,월여산,130,관광명소
254420,Jun-21,KC495PP19N026345,유달해수욕장,유달해수욕장,130,관광명소
255646,Jun-21,SAN_0590,자양산,자양산,130,관광명소
255729,Jun-21,SAN_0594,작약산,작약산,130,관광명소
256249,Jun-21,KC498PP19N004251,장지체육공원,장지체육공원,130,관광명소
256469,Jun-21,KC495PP19N033761,전북리유원지,전북리유원지,130,관광명소
256643,Jun-21,CULTURE_001183,정림사지오층석탑,정림사지오층석탑,130,관광명소
257316,Jun-21,KC495PP19N032653,주왕계곡,주왕계곡,130,관광명소
257671,Jun-21,KC498PP19N006593,중부공원,중부공원,130,관광명소
258688,Jun-21,SAN_0664,천령산,천령산,130,관광명소
258767,Jun-21,KC498PP19N007676,천변공원,천변공원,130,관광명소
259863,Jun-21,KC498PP19N006765,충장근린체육공원,충장근린체육공원,130,관광명소
262041,Jun-21,KC495PP19N026258,한들해수욕장,한들해수욕장,130,관광명소
262232,Jun-21,KC498PP19N000077,한양공원,한양공원,130,관광명소
262572,Jun-21,CULTURE_001382,해미산성,해미산성,130,관광명소
263041,Jun-21,KC498PP19N001335,호림공원,호림공원,130,관광명소
263304,Jun-21,KC498PP19N000094,화랑체육공원,화랑체육공원,130,관광명소
263876,Jun-21,CULTURE_001385,효릉,효릉,130,관광명소
250910,Jun-21,KC498PP19N002430,연기대첩비공원,연기대첩비공원,129,관광명소
251725,Jun-21,CULTURE_001482,오리산성,오리산성,129,관광명소
243823,Jun-21,KC498PP19N002151,사직놀이공원,사직놀이공원,128,관광명소
258316,Jun-21,KC498PP19N006561,진재공원,진재공원,127,관광명소
240930,Jun-21,KC498PP19N007443,반월놀이공원,반월놀이공원,126,관광명소
253354,Jun-21,KC498PP19N007918,우산웰빙테마공원,우산웰빙테마공원,126,관광명소
233342,Jun-21,KC498PP19N001838,길우공원,길우공원,124,관광명소
233522,Jun-21,KC498PP19N007107,꽃동산공원,꽃동산공원,122,관광명소
228773,Jun-21,KC495PP19N014040,12폭포,12폭포,120,관광명소
230036,Jun-21,KC495PP19N026269,거문도해수욕장,거문도해수욕장,120,관광명소
230514,Jun-21,SAN_0043,계관산,계관산,120,관광명소
230690,Jun-21,CULTURE_001498,고락산성,고락산성,120,관광명소
230887,Jun-21,SAN_0058,고양산,고양산,120,관광명소
230944,Jun-21,KC498PP19N006182,고창자연마당,고창자연마당,120,관광명소
231510,Jun-21,KC498PP19N007570,광덕공원,광덕공원,120,관광명소
231528,Jun-21,SAN_0069,광려산,광려산,120,관광명소
231715,Jun-21,KC498PP19N006712,광화문시민열린마당,광화문시민열린마당,120,관광명소
231721,Jun-21,SAN_0070,괘관산,괘관산,120,관광명소
231947,Jun-21,KC498PP19N003505,구름골쉼터,구름골쉼터,120,관광명소
232208,Jun-21,KC498PP19N000579,구영공원,구영공원,120,관광명소
232509,Jun-21,KC498PP19N008511,궁동생태공원,궁동생태공원,120,관광명소
233075,Jun-21,SAN_0114,금적산,금적산,120,관광명소
